# Teff     logg   Av    Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G   Gaia_BP   Gaia_RP   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y      SDSS_u      SDSS_g      SDSS_r      SDSS_i      SDSS_z     
  4250.0   1.5    6.0   -12.903616  -9.379983   -6.496958   -4.642324   -2.90326    -4.408315     -6.641786      -3.032656      -2.093987   -1.20137   -0.075978  1.123222   1.647783   -8.188534   -7.678901   -5.072919   -3.513788   -2.415182   -2.008941   -13.527795  -7.915807   -5.360006   -3.803006   -2.738325   -2.112539   -13.942552  -8.279581   -5.433451   -3.85304    -2.549964  
  4250.0   2.0    6.0   -12.734697  -9.364411   -6.506287   -4.647111   -2.903432   -4.410334     -6.648499      -3.033924      -2.096099   -1.211063  -0.083552  1.134578   1.651127   -8.190243   -7.68551    -5.079683   -3.51278    -2.415958   -2.013287   -13.353928  -7.922643   -5.368666   -3.804789   -2.740308   -2.113365   -13.775511  -8.288204   -5.441651   -3.854702   -2.551338  
  4250.0   2.5    6.0   -12.602169  -9.354454   -6.51716    -4.651409   -2.902758   -4.411475     -6.655842      -3.034032      -2.096992   -1.218648  -0.089537  1.14422    1.65393    -8.190314   -7.696344   -5.086587   -3.511159   -2.415284   -2.015827   -13.219295  -7.934978   -5.377332   -3.805631   -2.741142   -2.112446   -13.646134  -8.303823   -5.449788   -3.855538   -2.551421  
  4250.0   3.0    6.0   -12.508835  -9.350646   -6.529546   -4.655319   -2.901011   -4.411651     -6.663959      -3.03286       -2.096369   -1.223688  -0.093307  1.152237   1.656468   -8.188777   -7.711033   -5.094001   -3.50885    -2.41298    -2.016354   -13.126378  -7.952538   -5.386301   -3.805496   -2.740522   -2.10971    -13.556926  -8.325916   -5.458076   -3.85554    -2.549973  
  4250.0   3.5    6.0   -12.451437  -9.35219    -6.543076   -4.658914   -2.898017   -4.410815     -6.67272       -3.030378      -2.094083   -1.226035  -0.094599  1.158749   1.658847   -8.185739   -7.728555   -5.102256   -3.505802   -2.40904    -2.014861   -13.071338  -7.974187   -5.395827   -3.804426   -2.738304   -2.105257   -13.5044    -8.35303    -5.466604   -3.854756   -2.546918  
  4250.0   4.0    6.0   -12.424102  -9.359778   -6.558012   -4.662054   -2.893022   -4.408486     -6.682408      -3.026033      -2.089571   -1.225302  -0.093112  1.163625   1.660698   -8.180684   -7.748698   -5.111648   -3.501333   -2.402891   -2.010851   -13.04723   -7.999953   -5.406305   -3.801897   -2.733858   -2.098576   -13.481587  -8.385329   -5.475594   -3.852679   -2.541655  
  4250.0   4.5    6.0   -12.415363  -9.373926   -6.572328   -4.661602   -2.882427   -4.401295     -6.690811      -3.0164        -2.079523   -1.219087  -0.089096  1.160237   1.656594   -8.170441   -7.769087   -5.118924   -3.491499   -2.391244   -2.001492   -13.040864  -8.027933   -5.414872   -3.794049   -2.723553   -2.08673    -13.474989  -8.421064   -5.482189   -3.845428   -2.530778  
  4250.0   5.0    6.0   -12.380134  -9.386469   -6.57598    -4.647976   -2.859318   -4.381512     -6.689007      -2.994389      -2.057827   -1.203214  -0.088207  1.130031   1.631329   -8.148883   -7.776755   -5.111255   -3.468702   -2.368106   -1.98178    -13.003797  -8.04364    -5.409916   -3.772929   -2.700389   -2.064713   -13.433689  -8.442405   -5.476418   -3.824699   -2.507942  
  4500.0   -1.0   6.0   -12.814394  -9.183286   -6.309768   -4.519271   -2.842726   -4.331135     -6.470986      -2.974533      -2.068653   -1.179429  -0.112413  0.946337   1.465565   -8.158379   -7.501958   -4.930258   -3.446946   -2.385552   -1.983522   -13.482506  -7.708142   -5.204482   -3.71445    -2.695868   -2.090942   -13.806064  -8.057713   -5.27494    -3.762944   -2.516297  
  4500.0   -0.5   6.0   -12.814394  -9.183286   -6.309768   -4.519271   -2.842726   -4.331135     -6.470986      -2.974533      -2.068653   -1.179429  -0.112413  0.946337   1.465565   -8.158379   -7.501958   -4.930258   -3.446946   -2.385552   -1.983522   -13.482506  -7.708142   -5.204482   -3.71445    -2.695868   -2.090942   -13.806064  -8.057713   -5.27494    -3.762944   -2.516297  
  4500.0   0.0    6.0   -12.814394  -9.183286   -6.309768   -4.519271   -2.842726   -4.331135     -6.470986      -2.974533      -2.068653   -1.179429  -0.112413  0.946337   1.465565   -8.158379   -7.501958   -4.930258   -3.446946   -2.385552   -1.983522   -13.482506  -7.708142   -5.204482   -3.71445    -2.695868   -2.090942   -13.806064  -8.057713   -5.27494    -3.762944   -2.516297  
  4500.0   0.5    6.0   -12.640905  -9.145764   -6.307975   -4.528188   -2.849543   -4.339214     -6.472462      -2.98332       -2.075498   -1.193167  -0.121242  0.958695   1.472378   -8.167771   -7.488678   -4.939094   -3.453994   -2.394357   -1.996183   -13.297415  -7.690081   -5.21234    -3.725104   -2.702989   -2.10207    -13.636607  -8.034136   -5.282044   -3.773501   -2.524258  
  4500.0   1.0    6.0   -12.47371   -9.117056   -6.309459   -4.535771   -2.854117   -4.345178     -6.475814      -2.989461      -2.080563   -1.204638  -0.129076  0.969141   1.4769     -8.173705   -7.480714   -4.947158   -3.458295   -2.400261   -2.005528   -13.11996   -7.678918   -5.220479   -3.73259    -2.708184   -2.109422   -13.472879  -8.019048   -5.289691   -3.780877   -2.529785  
  4500.0   1.5    6.0   -12.317375  -9.09406    -6.313546   -4.542502   -2.857526   -4.349932     -6.480473      -2.994047      -2.084736   -1.214947  -0.136578  0.978354   1.480074   -8.177477   -7.477144   -4.954639   -3.461076   -2.404438   -2.012836   -12.955264  -7.673206   -5.228727   -3.738153   -2.712424   -2.114378   -13.31963   -8.010733   -5.297611   -3.78631    -2.533966  
  4500.0   2.0    6.0   -12.178283  -9.076714   -6.319845   -4.54814    -2.859741   -4.353451     -6.485987      -2.997133      -2.087988   -1.223992  -0.143425  0.986855   1.482672   -8.179452   -7.478355   -4.961244   -3.46238    -2.407048   -2.018273   -12.810543  -7.673275   -5.236593   -3.741842   -2.715688   -2.117214   -13.183073  -8.00991    -5.305277   -3.789869   -2.536869  
  4500.0   2.5    6.0   -12.063662  -9.063832   -6.327633   -4.552587   -2.860946   -4.355825     -6.491689      -2.998894      -2.090323   -1.231792  -0.149473  0.994681   1.485022   -8.180138   -7.483983   -4.966806   -3.462537   -2.408274   -2.022093   -12.693155  -7.678585   -5.243623   -3.744017   -2.718033   -2.11825    -13.070844  -8.016127   -5.312163   -3.791934   -2.538625  
  4500.0   3.0    6.0   -11.980321  -9.056206   -6.336479   -4.555433   -2.860859   -4.356756     -6.497192      -2.999057      -2.09138    -1.237825  -0.154182  1.001786   1.487398   -8.179634   -7.494189   -4.970951   -3.461414   -2.407894   -2.024056   -12.609681  -7.689389   -5.249319   -3.744488   -2.719132   -2.117364   -12.990165  -8.029826   -5.317776   -3.792329   -2.538965  
  4500.0   3.5    6.0   -11.931574  -9.053364   -6.345602   -4.556454   -2.859447   -4.356163     -6.501924      -2.997615      -2.091007   -1.241852  -0.157221  1.007974   1.48991    -8.178143   -7.508209   -4.973455   -3.459102   -2.405919   -2.024199   -12.562366  -7.704856   -5.25328    -3.743315   -2.718846   -2.11471    -12.944917  -8.049981   -5.321653   -3.791126   -2.537829  
  4500.0   4.0    6.0   -11.916325  -9.055344   -6.354576   -4.555572   -2.856455   -4.353878     -6.505701      -2.994402      -2.088899   -1.243523  -0.158192  1.013322   1.492693   -8.175525   -7.525441   -4.974433   -3.4555     -2.402183   -2.022371   -12.549272  -7.724413   -5.255541   -3.740456   -2.716892   -2.110236   -12.934387  -8.075908   -5.323748   -3.788301   -2.534999  
  4500.0   4.5    6.0   -11.931144  -9.063746   -6.364095   -4.552927   -2.851519   -4.349783     -6.509087      -2.989219      -2.084748   -1.242641  -0.156944  1.017585   1.495509   -8.17148    -7.546465   -4.974286   -3.450288   -2.396477   -2.018426   -12.56583   -7.748927   -5.256576   -3.735696   -2.712944   -2.103818   -12.954564  -8.108664   -5.324439   -3.783657   -2.530207  
  4500.0   5.0    6.0   -11.965994  -9.08071    -6.374213   -4.547183   -2.842007   -4.341784     -6.512009      -2.979729      -2.076041   -1.237438  -0.153867  1.015963   1.494394   -8.163538   -7.570621   -4.972115   -3.440848   -2.386404   -2.010354   -12.60094   -7.778379   -5.255849   -3.726665   -2.704316   -2.093373   -12.994     -8.148278   -5.323153   -3.774858   -2.520956  
  4750.0   -1.0   6.0   -12.36108   -8.987656   -6.222707   -4.491003   -2.845805   -4.322918     -6.398012      -2.978734      -2.089525   -1.226178  -0.201044  0.806725   1.31003    -8.165577   -7.38383    -4.892544   -3.445418   -2.402321   -2.015334   -13.017872  -7.56927    -5.159177   -3.707394   -2.708977   -2.11461    -13.352991  -7.901502   -5.226336   -3.754543   -2.532821  
  4750.0   -0.5   6.0   -12.36108   -8.987656   -6.222707   -4.491003   -2.845805   -4.322918     -6.398012      -2.978734      -2.089525   -1.226178  -0.201044  0.806725   1.31003    -8.165577   -7.38383    -4.892544   -3.445418   -2.402321   -2.015334   -13.017872  -7.56927    -5.159177   -3.707394   -2.708977   -2.11461    -13.352991  -7.901502   -5.226336   -3.754543   -2.532821  
  4750.0   0.0    6.0   -12.36108   -8.987656   -6.222707   -4.491003   -2.845805   -4.322918     -6.398012      -2.978734      -2.089525   -1.226178  -0.201044  0.806725   1.31003    -8.165577   -7.38383    -4.892544   -3.445418   -2.402321   -2.015334   -13.017872  -7.56927    -5.159177   -3.707394   -2.708977   -2.11461    -13.352991  -7.901502   -5.226336   -3.754543   -2.532821  
  4750.0   0.5    6.0   -12.042459  -8.906168   -6.17711    -4.456392   -2.816097   -4.296603     -6.355565      -2.95622       -2.076622   -1.223682  -0.194929  0.826349   1.313593   -8.164574   -7.334441   -4.855854   -3.411795   -2.39039    -2.007972   -12.705739  -7.507526   -5.122269   -3.675367   -2.690538   -2.105987   -13.014654  -7.833174   -5.187755   -3.72201    -2.517781  
  4750.0   1.0    6.0   -11.908379  -8.882789   -6.178454   -4.464823   -2.822453   -4.304148     -6.358845      -2.964248      -2.082535   -1.234504  -0.201516  0.833868   1.318085   -8.170905   -7.327538   -4.864381   -3.418567   -2.398375   -2.018848   -12.562325  -7.498088   -5.129957   -3.68507    -2.696676   -2.116168   -12.88403   -7.820071   -5.194982   -3.731687   -2.524847  
  4750.0   1.5    6.0   -11.787588  -8.864304   -6.181359   -4.472293   -2.827454   -4.310231     -6.362999      -2.970421      -2.087199   -1.243511  -0.207463  0.83996    1.320915   -8.174606   -7.323476   -4.872241   -3.423662   -2.404185   -2.027155   -12.433618  -7.4922     -5.137596   -3.692645   -2.701549   -2.123396   -12.766895  -7.811323   -5.202321   -3.739235   -2.530183  
  4750.0   2.0    6.0   -11.681078  -8.849746   -6.185697   -4.478967   -2.831537   -4.315272     -6.367857      -2.975287      -2.091138   -1.251355  -0.212959  0.845405   1.322892   -8.176663   -7.322264   -4.879465   -3.427523   -2.408513   -2.033647   -12.321367  -7.489676   -5.1451     -3.698556   -2.705673   -2.128482   -12.663472  -7.806795   -5.209653   -3.745109   -2.534392  
  4750.0   2.5    6.0   -11.591042  -8.837536   -6.191043   -4.484782   -2.834914   -4.319425     -6.372916      -2.979097      -2.094534   -1.258428  -0.218123  0.850604   1.324528   -8.17781    -7.323593   -4.885915   -3.43044    -2.411697   -2.038768   -12.228227  -7.490025   -5.152149   -3.703144   -2.709262   -2.131904   -12.575847  -7.80607    -5.216609   -3.749649   -2.537762  
  4750.0   3.0    6.0   -11.521977  -8.828991   -6.197571   -4.489178   -2.837092   -4.322262     -6.377958      -2.981427      -2.096978   -1.264256  -0.222383  0.855894   1.326355   -8.178129   -7.328569   -4.891019   -3.431954   -2.413405   -2.042162   -12.158777  -7.494533   -5.158139   -3.705972   -2.711884   -2.133376   -12.508266  -7.810931   -5.222588   -3.752423   -2.539902  
  4750.0   3.5    6.0   -11.47774   -8.823473   -6.204381   -4.491409   -2.837681   -4.323295     -6.382048      -2.981878      -2.098032   -1.268518  -0.225535  0.861023   1.328491   -8.177605   -7.336923   -4.893946   -3.431776   -2.413315   -2.043612   -12.115807  -7.502899   -5.162105   -3.706703   -2.713115   -2.132726   -12.465454  -7.821375   -5.22661    -3.75309    -2.540454  
  4750.0   4.0    6.0   -11.461317  -8.821461   -6.211104   -4.491136   -2.836389   -4.322252     -6.384853      -2.980198      -2.097348   -1.270751  -0.227099  0.865951   1.331153   -8.176129   -7.34875    -4.894417   -3.429723   -2.411207   -2.042885   -12.101433  -7.515318   -5.163679   -3.705165   -2.712616   -2.129828   -12.451239  -7.837749   -5.228288   -3.751493   -2.539139  
  4750.0   4.5    6.0   -11.473005  -8.823971   -6.217585   -4.488175   -2.832964   -4.31893      -6.386311      -2.976173      -2.094613   -1.270618  -0.226783  0.870577   1.334373   -8.173451   -7.364207   -4.892319   -3.425662   -2.406889   -2.039823   -12.115073  -7.532073   -5.162721   -3.701216   -2.710121   -2.12458    -12.466227  -7.860489   -5.227481   -3.747504   -2.53573   
  4750.0   5.0    6.0   -11.510277  -8.832161   -6.224151   -4.482505   -2.827152   -4.31322      -6.386662      -2.96967       -2.08955    -1.267887  -0.224376  0.874831   1.338054   -8.169229   -7.383818   -4.887707   -3.419389   -2.400265   -2.034379   -12.153453  -7.55389    -5.159315   -3.694674   -2.705355   -2.117016   -12.507948  -7.890493   -5.224249   -3.740951   -2.530049  
  5000.0   -1.0   6.0   -11.907766  -8.792027   -6.135645   -4.462735   -2.848884   -4.314702     -6.325037      -2.982935      -2.110396   -1.272928  -0.289675  0.667113   1.154496   -8.172776   -7.265701   -4.854831   -3.44389    -2.419089   -2.047147   -12.553238  -7.430397   -5.113872   -3.700339   -2.722085   -2.138279   -12.899918  -7.745291   -5.177732   -3.746142   -2.549345  
  5000.0   -0.5   6.0   -11.907766  -8.792027   -6.135645   -4.462735   -2.848884   -4.314702     -6.325037      -2.982935      -2.110396   -1.272928  -0.289675  0.667113   1.154496   -8.172776   -7.265701   -4.854831   -3.44389    -2.419089   -2.047147   -12.553238  -7.430397   -5.113872   -3.700339   -2.722085   -2.138279   -12.899918  -7.745291   -5.177732   -3.746142   -2.549345  
  5000.0   0.0    6.0   -11.907766  -8.792027   -6.135645   -4.462735   -2.848884   -4.314702     -6.325037      -2.982935      -2.110396   -1.272928  -0.289675  0.667113   1.154496   -8.172776   -7.265701   -4.854831   -3.44389    -2.419089   -2.047147   -12.553238  -7.430397   -5.113872   -3.700339   -2.722085   -2.138279   -12.899918  -7.745291   -5.177732   -3.746142   -2.549345  
  5000.0   0.5    6.0   -11.627762  -8.722423   -6.095746   -4.43007    -2.819416   -4.289238     -6.287528      -2.960765      -2.098449   -1.269992  -0.280761  0.68825    1.161024   -8.172233   -7.223185   -4.820885   -3.409962   -2.407872   -2.039579   -12.281835  -7.377303   -5.080225   -3.667947   -2.704945   -2.129084   -12.60002   -7.686655   -5.142739   -3.713412   -2.535128  
  5000.0   1.0    6.0   -11.432968  -8.681527   -6.07965    -4.419263   -2.807842   -4.280667     -6.272883      -2.953808      -2.094954   -1.274043  -0.280702  0.699332   1.163959   -8.173376   -7.201721   -4.809933   -3.396502   -2.406058   -2.041154   -12.087684  -7.350741   -5.069274   -3.657166   -2.698905   -2.129687   -12.397145  -7.65605    -5.13096    -3.702498   -2.531204  
  5000.0   1.5    6.0   -11.329638  -8.668823   -6.083502   -4.427192   -2.813936   -4.287924     -6.277555      -2.961432      -2.100687   -1.283283  -0.285886  0.704577   1.167363   -8.177459   -7.200215   -4.81806    -3.403      -2.413906   -2.051043   -11.97793   -7.348002   -5.076806   -3.666032   -2.704813   -2.139493   -12.296147  -7.651112   -5.138194   -3.711355   -2.538076  
  5000.0   2.0    6.0   -11.242571  -8.659893   -6.087935   -4.434042   -2.818826   -4.293804     -6.282449      -2.967389      -2.105191   -1.290644  -0.290355  0.70874    1.169599   -8.179597   -7.200533   -4.825282   -3.408094   -2.419785   -2.05861    -11.886222  -7.347486   -5.083815   -3.672987   -2.7095     -2.146714   -12.21119   -7.649031   -5.14503    -3.718311   -2.543356  
  5000.0   2.5    6.0   -11.171953  -8.652532   -6.092484   -4.44008    -2.823176   -4.298834     -6.287126      -2.97234       -2.109078   -1.296902  -0.29438   0.712384   1.171223   -8.180944   -7.201821   -4.831677   -3.412479   -2.424417   -2.064632   -11.813208  -7.348053   -5.090209   -3.678794   -2.713612   -2.15215    -12.142105  -7.648438   -5.151315   -3.724111   -2.547727  
  5000.0   3.0    6.0   -11.118577  -8.646338   -6.09706    -4.445021   -2.826788   -4.302842     -6.291343      -2.976164      -2.112264   -1.302162  -0.297889  0.715931   1.172696   -8.181893   -7.20426    -4.836934   -3.415947   -2.42779    -2.069192   -11.759508  -7.349846   -5.09566    -3.683281   -2.717044   -2.155866   -12.089364  -7.649637   -5.156723   -3.728575   -2.551133  
  5000.0   3.5    6.0   -11.084184  -8.641732   -6.101747   -4.448239   -2.829003   -4.305276     -6.294843      -2.978309      -2.114279   -1.306053  -0.300441  0.71969    1.174473   -8.182349   -7.208513   -4.840477   -3.417823   -2.429479   -2.071898   -11.726556  -7.353636   -5.099633   -3.68581    -2.719281   -2.157483   -12.05494   -7.653714   -5.160732   -3.731069   -2.553099  
  5000.0   4.0    6.0   -11.070838  -8.638486   -6.106123   -4.449237   -2.829598   -4.305846     -6.297047      -2.978538      -2.114875   -1.308408  -0.301935  0.723584   1.176761   -8.182254   -7.214854   -4.841759   -3.417976   -2.429308   -2.072602   -11.715355  -7.359701   -5.101478   -3.686276   -2.720114   -2.156882   -12.041896  -7.661314   -5.162669   -3.731479   -2.553433  
